date,open,high,low,close,volume,quote_volume,oi_btc,funding_mean,funding_sum,bn_oi_usd,bn_oi_btc,oi_usd,usdt_d,usdt_mcap,total_mcap,btc_dominance,usdt_d_source
2024-11-15,87382.6,91921.5,87111.0,91074.6,314431.908,28084223845.5762,69126.75599999,0.0001032566666666,0.00030977,,,6295691651.99669,4.304552853865869,129191525913.0,3001276329943.878,,proxy_calibrated
2024-11-16,91074.6,91849.8,90120.0,90643.3,129023.447,11746506687.2478,65822.23,0.00011077,0.00033231,,,5966344140.559,4.310779871281332,129191516826.0,2996940708726.0815,,proxy_calibrated
2024-11-17,90643.2,91539.6,88736.1,89899.9,167504.792,15122853835.9462,66209.269,0.00012114,0.00036342,,,5952206662.1730995,4.358604777494199,129417831726.0,2969249067826.78,,proxy_calibrated
2024-11-18,89900.0,92700.0,89422.1,90507.4,333557.11,30393971318.505,68129.795,0.0002258933333333,0.00067768,,,6166250607.983,4.310446093569701,129567822731.0,3005902867554.4404,,proxy_calibrated
2024-11-19,90507.4,93985.9,90405.6,92335.9,303532.031,27998124860.4433,68432.35,0.0002326033333333,0.00069781,,,6318762626.365,4.2625297303838225,129458065433.0,3037118181492.258,,proxy_calibrated
2024-11-20,92335.9,94849.0,91500.0,94288.0,290044.227,27169810860.1057,70719.23,0.0001,0.0003,,,6667974758.24,4.215972900977758,129942382199.0,3082144625950.1357,,proxy_calibrated
2024-11-21,94288.0,99100.0,94008.7,98366.8,418383.136,40626855808.8208,72833.104,0.0001,0.0003,,,7164359374.547201,4.058135339185933,131244196679.0,3234101026934.399,,proxy_calibrated
2024-11-22,98366.8,99660.0,97199.9,98921.4,265774.067,26216909526.3785,70062.99,0.0001,0.0003,,,6930729058.986,4.054935254221708,131559452114.0,3244427934503.51,,proxy_calibrated
2024-11-23,98921.5,98937.3,97173.5,97725.5,120358.422,11819741402.0844,67947.893,0.0001,0.0003,,,6640241817.3715,4.119155291729682,132873420057.0,3225744373458.784,,proxy_calibrated
2024-11-24,97725.6,98666.0,95822.1,97960.4,173118.84,16831814834.729,68888.55899999,0.0001645866666666,0.00049376,,,6748350795.062619,4.1514350188555476,134013442053.0,3228123322280.601,,proxy_calibrated
2024-11-25,97960.5,98999.0,92666.0,93064.0,329375.021,31634790118.7792,68492.694,0.00018756,0.00056268,,,6374204074.416,4.321097631792824,134424635741.0,3110890963258.0366,,proxy_calibrated
2024-11-26,93064.0,95064.0,90866.4,92021.4,344929.233,32058954666.3463,72377.182,0.0002314566666666,0.0006943699999999,,,6660249615.694799,4.3869028694571215,134693131223.0,3070346785217.7056,,proxy_calibrated
2024-11-27,92021.5,97250.0,91864.0,95905.2,237005.987,22446169054.8116,70125.528,0.0001933333333333,0.00058,,,6725402787.9456005,4.181211874098858,134722943242.0,3222102761081.3364,,proxy_calibrated
2024-11-28,95905.2,96627.6,94700.1,95694.4,154007.026,14702795800.1606,67573.03,0.0001206166666666,0.00036185,,,6466360562.032,4.215638122700329,135137486676.0,3205623508059.5015,,proxy_calibrated
2024-11-29,95694.4,98713.3,95404.5,97516.3,190520.949,18512741566.7861,66585.43799999,0.0001809566666666,0.00054287,,,6493165547.638425,4.176142852948961,135965852342.0,3255775894878.415,,proxy_calibrated
2024-11-30,97516.2,97522.1,96150.0,96475.1,93074.218,9004708395.7383,66929.778,0.0001265733333333,0.00037972,,,6457057025.527801,4.197104891086355,136271708422.0,3246802545045.001,,proxy_calibrated
2024-12-01,96475.2,97933.0,95736.5,97265.1,113222.99,10975143904.8559,66088.389,0.0001516066666666,0.00045482,,,6428093764.9239,4.1153404966634355,134392441049.0,3265645726227.523,,proxy_calibrated
2024-12-02,97265.0,98266.0,94400.0,95890.5,257613.911,24755123881.9079,64759.933,0.00021223,0.00063669,,,6209862355.3365,4.176061135141538,134476541006.0,3220176540864.7983,,proxy_calibrated
2024-12-03,95890.6,96375.0,93605.0,95913.3,206601.98,19688305230.3451,63643.326,0.0001655233333333,0.00049657,,,6104241419.6358,4.196960066986798,135012360931.0,3216908399796.426,,proxy_calibrated
2024-12-04,95913.3,99099.9,94650.8,98669.8,275949.205,26698552379.624,62748.48,0.0002537399999999,0.00076122,,,6191379971.904,4.072067554890934,135338236018.0,3323575412088.7837,,proxy_calibrated
2024-12-05,98669.8,104630.4,90200.0,97001.5,580277.391,58190879933.223,65533.487,0.0004904333333333,0.0014713,,,6356846539.2305,4.156407183564822,136045432502.0,3273149778008.9497,,proxy_calibrated
2024-12-06,97001.6,101988.8,96429.5,99802.5,282369.608,27983159150.5382,64475.975,0.0001154466666666,0.00034634,,,6434863494.9375,4.05219887387949,136975278080.0,3380270375250.925,,proxy_calibrated
