entry_date,exit_date,side,entry,exit,pnl_pct,r_multiple,hold_bars,hold_days,reason
2023-09-29 01:00,2023-09-29 07:00,long,1653.11,1677.91,1.46,2.433,7,0.292,tp
2023-09-29 17:00,2023-09-29 18:00,long,1666.35,1656.35,-0.64,-1.067,2,0.083,sl
2023-09-29 20:00,2023-09-30 15:00,long,1664.6,1689.57,1.46,2.433,20,0.833,tp
2023-10-01 01:00,2023-10-01 22:00,long,1673.23,1698.33,1.46,2.433,22,0.917,tp
2023-10-11 09:00,2023-10-11 09:00,short,1563.94,1573.32,-0.636,-1.061,1,0.042,sl
2023-10-11 11:00,2023-10-11 16:00,short,1575.41,1551.78,1.483,2.471,6,0.25,tp
2023-10-11 19:00,2023-10-11 22:00,short,1557.49,1566.83,-0.636,-1.061,4,0.167,sl
2023-10-12 00:00,2023-10-12 09:00,short,1566.08,1542.59,1.483,2.471,10,0.417,tp
2023-10-12 18:00,2023-10-12 22:00,short,1529.58,1538.76,-0.636,-1.061,5,0.208,sl
2023-10-13 00:00,2023-10-13 07:00,short,1538.82,1548.05,-0.636,-1.061,8,0.333,sl
2023-10-22 19:00,2023-10-22 22:00,long,1633.54,1658.04,1.46,2.433,4,0.167,tp
2023-10-23 00:00,2023-10-23 01:00,long,1662.82,1687.76,1.46,2.433,2,0.083,tp
2024-01-09 23:00,2024-01-09 23:00,long,2341.16,2327.11,-0.64,-1.067,1,0.042,sl
2024-01-10 01:00,2024-01-10 01:00,long,2399.47,2385.07,-0.64,-1.067,1,0.042,sl
2024-01-10 03:00,2024-01-10 04:00,long,2348.22,2383.44,1.46,2.433,2,0.083,tp
2024-01-10 06:00,2024-01-10 06:00,long,2387.25,2372.93,-0.64,-1.067,1,0.042,sl
2024-01-10 08:00,2024-01-10 09:00,long,2369.42,2404.96,1.46,2.433,2,0.083,tp
2024-01-10 11:00,2024-01-10 11:00,long,2401.19,2386.78,-0.64,-1.067,1,0.042,sl
2024-01-10 13:00,2024-01-10 14:00,long,2360.52,2395.93,1.46,2.433,2,0.083,tp
2024-01-10 16:00,2024-01-10 16:00,long,2450.01,2435.31,-0.64,-1.067,1,0.042,sl
2024-01-10 18:00,2024-01-10 18:00,long,2437.27,2422.65,-0.64,-1.067,1,0.042,sl
2024-01-10 20:00,2024-01-10 20:00,long,2478.06,2463.19,-0.64,-1.067,1,0.042,sl
2024-01-10 22:00,2024-01-10 22:00,long,2527.92,2512.75,-0.64,-1.067,1,0.042,sl
2024-01-11 00:00,2024-01-11 00:00,long,2585.81,2570.3,-0.64,-1.067,1,0.042,sl
2024-01-11 02:00,2024-01-11 03:00,long,2568.94,2607.47,1.46,2.433,2,0.083,tp
2024-01-11 05:00,2024-01-11 05:00,long,2614.47,2598.78,-0.64,-1.067,1,0.042,sl
2024-01-11 07:00,2024-01-11 08:00,long,2577.64,2616.3,1.46,2.433,2,0.083,tp
2024-01-11 10:00,2024-01-11 10:00,long,2609.35,2648.49,1.46,2.433,1,0.042,tp
2024-01-11 12:00,2024-01-11 12:00,long,2658.18,2642.23,-0.64,-1.067,1,0.042,sl
2024-01-11 14:00,2024-01-11 14:00,long,2636.39,2620.57,-0.64,-1.067,1,0.042,sl
2024-01-11 16:00,2024-01-11 16:00,long,2614.65,2598.96,-0.64,-1.067,1,0.042,sl
2024-01-11 18:00,2024-01-12 01:00,long,2603.97,2588.35,-0.64,-1.067,8,0.333,sl
2024-01-27 01:00,2024-01-27 05:00,long,2279.47,2265.79,-0.64,-1.067,5,0.208,sl
