date,open,high,low,close,volume,quote_volume
2024-11-05,2397.36,2479.6,2379.48,2421.42,2557859.231,6231806758.76281
2024-11-06,2421.41,2746.02,2419.2,2722.49,6240942.27,16272107312.50839
2024-11-07,2722.5,2916.56,2700.31,2895.76,5207698.306,14756353987.5382
2024-11-08,2895.76,2982.75,2886.47,2962.12,3870167.008,11332152551.52056
2024-11-09,2962.12,3158.66,2954.1,3127.03,3673317.244,11173770610.26657
2024-11-10,3127.02,3252.28,3073.86,3185.19,5615528.884,17861396070.5185
2024-11-11,3185.19,3392.06,3107.15,3375.02,6247550.0,20262260007.34664
2024-11-12,3375.02,3449.0,3211.15,3245.98,6898960.493,22813786244.09084
2024-11-13,3245.99,3335.0,3120.0,3188.9,5945632.887,19122914369.90351
2024-11-14,3188.9,3242.31,3031.6,3061.03,4177386.799,13169676243.66554
2024-11-15,3061.04,3133.68,3016.11,3091.75,3517544.364,10790970529.49053
2024-11-16,3091.75,3222.69,3073.47,3134.72,2517322.736,7933164452.94315
2024-11-17,3134.71,3164.8,3035.0,3078.09,3003350.309,9311038693.96001
2024-11-18,3078.09,3228.0,3051.5,3210.48,4140524.369,12964128792.03221
2024-11-19,3210.48,3224.83,3066.4,3109.34,3063837.655,9570014970.63267
2024-11-20,3109.33,3162.25,3030.5,3071.05,3143204.946,9732361141.30283
2024-11-21,3071.05,3389.99,3033.32,3358.42,5993751.26,19501154177.75849
2024-11-22,3358.69,3429.99,3260.42,3330.05,3830379.399,12761376613.46164
2024-11-23,3330.04,3498.94,3315.28,3396.33,4091652.282,13914670591.29124
2024-11-24,3396.32,3453.0,3282.48,3362.98,3119510.218,10467984857.78793
2024-11-25,3362.98,3549.91,3301.96,3416.92,6242839.345,21540192689.67565
2024-11-26,3416.91,3464.95,3254.19,3327.17,4595675.477,15396679931.86683
2024-11-27,3327.17,3688.0,3305.0,3655.88,4755415.766,16658357985.87472
2024-11-28,3655.89,3664.31,3531.0,3581.58,3330702.226,11972541460.78653
2024-11-29,3581.58,3649.28,3535.52,3594.5,2545976.992,9140926324.62408
2024-11-30,3594.51,3742.18,3570.2,3705.73,2866770.739,10530300461.19052
2024-12-01,3705.74,3750.67,3661.35,3711.24,2458452.706,9116765142.49187
2024-12-02,3711.22,3766.0,3557.61,3646.26,4609268.921,16810699964.70914
2024-12-03,3646.26,3673.9,3502.01,3616.82,3627143.717,13040702466.41318
2024-12-04,3616.83,3891.0,3616.82,3840.75,5709329.425,21470452009.98491
2024-12-05,3840.74,3960.0,3615.0,3787.31,6207399.404,23960322079.33845
2024-12-06,3787.3,4092.83,3780.0,4001.75,4645126.843,18350269886.27917
2024-12-07,4001.75,4028.69,3970.0,3999.79,1549576.994,6195507333.44881
2024-12-08,3999.8,4019.57,3926.0,4007.3,1787672.127,7113810256.06474
2024-12-09,4007.31,4010.67,3475.0,3712.55,6542091.049,24835140845.08763
2024-12-10,3712.55,3781.29,3512.71,3628.4,5674583.192,20720315245.43261
2024-12-11,3628.41,3846.95,3562.65,3830.44,3007758.489,11214285319.67592
2024-12-12,3830.44,3986.94,3795.25,3880.52,3937234.533,15409323839.82955
2024-12-13,3880.52,3967.96,3851.8,3905.6,2515017.007,9833909791.77788
2024-12-14,3905.59,3944.99,3822.37,3868.6,1893829.596,7351171432.14136
2024-12-15,3868.6,3973.67,3829.0,3958.5,1930757.605,7507505193.11604
2024-12-16,3958.5,4109.99,3882.22,3984.76,4190982.527,16710873556.97649
2024-12-17,3984.76,4039.99,3844.59,3890.81,3370320.436,13360231433.72831
2024-12-18,3890.81,3908.0,3615.01,3625.4,4440453.127,16816522852.99123
2024-12-19,3625.41,3718.47,3322.2,3416.7,7030380.882,24823675205.22244
2024-12-20,3416.69,3496.54,3100.0,3470.88,7970055.665,26389990584.74834
2024-12-21,3470.88,3553.76,3291.03,3337.6,3404611.235,11644433705.20112
2024-12-22,3337.61,3402.08,3219.59,3280.8,2966199.056,9842978680.88034
2024-12-23,3280.81,3465.75,3214.81,3420.74,3962458.373,13190179748.46324
2024-12-24,3420.75,3539.4,3356.01,3491.97,2605267.471,8973870641.8296
2024-12-25,3491.98,3547.01,3439.0,3495.72,1695270.242,5907497938.82275
2024-12-26,3495.73,3514.32,3302.73,3333.15,2522058.848,8516052603.49187
2024-12-27,3333.15,3444.0,3306.0,3332.09,2851118.849,9587300667.28414
2024-12-28,3332.1,3427.5,3320.92,3402.54,1144976.458,3854924407.36522
2024-12-29,3402.53,3413.0,3324.63,3355.46,1333521.072,4496507392.42402
2024-12-30,3355.46,3436.86,3302.2,3360.11,2953842.227,9963737593.70885
2024-12-31,3360.1,3452.0,3313.96,3336.57,2093246.431,7069312807.88444
2025-01-01,3336.58,3374.14,3312.62,3359.36,1271279.84,4251757543.559
2025-01-02,3359.35,3511.14,3353.5,3454.83,2410080.281,8305215215.90076
2025-01-03,3454.83,3630.0,3421.56,3607.89,2490827.774,8794485642.80913
2025-01-04,3607.9,3670.0,3570.66,3655.99,1729182.603,6258393811.64672
2025-01-05,3655.98,3674.71,3592.14,3634.96,1270073.705,4607192518.94134
2025-01-06,3634.96,3744.28,3609.0,3685.72,2686061.958,9863288922.11345
2025-01-07,3685.72,3700.31,3353.59,3379.38,4062657.507,14252747060.47262
2025-01-08,3379.37,3413.55,3206.54,3325.38,3959258.697,13155227894.48453
2025-01-09,3325.38,3355.85,3156.0,3218.24,3639862.647,11896491217.83481
2025-01-10,3218.24,3323.0,3193.43,3265.52,2960794.58,9661186776.60014
2025-01-11,3265.51,3319.3,3217.36,3281.84,1182807.831,3857529545.80479
2025-01-12,3281.85,3299.0,3222.4,3265.7,1348856.48,4400527896.12045
2025-01-13,3265.7,3338.32,2900.0,3136.14,6106720.33,18939529755.40154
