entry_date,exit_date,side,entry,exit,pnl_pct,r_multiple,hold_bars,hold_days,reason
2022-06-16 09:00,2022-06-16 09:00,short,1172.81,1155.22,1.483,2.471,1,0.042,tp
2022-06-16 11:00,2022-06-16 11:00,short,1120.7,1103.89,1.483,2.471,1,0.042,tp
2022-06-16 13:00,2022-06-16 13:00,short,1115.92,1122.62,-0.636,-1.061,1,0.042,sl
2022-06-16 15:00,2022-06-16 15:00,short,1098.41,1105.0,-0.636,-1.061,1,0.042,sl
2022-06-19 17:00,2022-06-19 18:00,short,1052.35,1058.66,-0.636,-1.061,2,0.083,sl
2022-06-19 20:00,2022-06-19 20:00,short,1099.72,1106.32,-0.636,-1.061,1,0.042,sl
2022-06-19 22:00,2022-06-19 22:00,short,1131.33,1138.12,-0.636,-1.061,1,0.042,sl
2022-06-20 00:00,2022-06-20 00:00,short,1127.88,1110.96,1.483,2.471,1,0.042,tp
2022-06-20 02:00,2022-06-20 02:00,short,1075.25,1081.7,-0.636,-1.061,1,0.042,sl
2022-06-20 04:00,2022-06-20 04:00,short,1079.1,1085.57,-0.636,-1.061,1,0.042,sl
2022-06-20 06:00,2022-06-20 06:00,short,1080.68,1087.16,-0.636,-1.061,1,0.042,sl
2022-06-20 08:00,2022-06-20 08:00,short,1079.22,1085.7,-0.636,-1.061,1,0.042,sl
2022-06-20 17:00,2022-06-20 17:00,short,1108.13,1114.78,-0.636,-1.061,1,0.042,sl
2022-06-20 19:00,2022-06-20 19:00,short,1101.6,1108.21,-0.636,-1.061,1,0.042,sl
2022-06-20 21:00,2022-06-20 21:00,short,1120.69,1103.88,1.483,2.471,1,0.042,tp
2022-06-20 23:00,2022-06-20 23:00,short,1106.89,1113.53,-0.636,-1.061,1,0.042,sl
2022-06-21 01:00,2022-06-21 01:00,short,1129.54,1136.32,-0.636,-1.061,1,0.042,sl
2022-06-21 03:00,2022-06-21 03:00,short,1119.28,1126.0,-0.636,-1.061,1,0.042,sl
2022-06-21 05:00,2022-06-21 05:00,short,1130.6,1137.38,-0.636,-1.061,1,0.042,sl
2022-06-21 07:00,2022-06-21 07:00,short,1160.13,1142.73,1.483,2.471,1,0.042,tp
2022-06-28 17:00,2022-06-28 18:00,short,1188.82,1170.99,1.483,2.471,2,0.083,tp
2022-06-28 20:00,2022-06-28 20:00,short,1155.96,1162.9,-0.636,-1.061,1,0.042,sl
2022-06-28 22:00,2022-06-28 22:00,short,1166.77,1149.27,1.483,2.471,1,0.042,tp
2022-06-29 00:00,2022-06-29 00:00,short,1143.51,1150.37,-0.636,-1.061,1,0.042,sl
2022-07-01 09:00,2022-07-01 10:00,short,1069.64,1053.6,1.483,2.471,2,0.083,tp
