entry_date,exit_date,side,entry,exit,pnl_pct,r_multiple,hold_bars,hold_days,reason
2023-06-10 04:00,2023-06-10 04:00,short,1826.51,1753.45,4.127,2.751,1,0.167,tp
2023-06-11 12:00,2023-06-11 20:00,short,1751.48,1777.75,-1.518,-1.012,3,0.5,sl
2023-06-12 04:00,2023-06-13 12:00,short,1735.15,1761.18,-1.518,-1.012,9,1.5,sl
2023-06-14 04:00,2023-06-14 20:00,short,1745.55,1675.73,4.127,2.751,5,0.833,tp
2023-06-27 20:00,2023-06-28 00:00,long,1893.76,1865.35,-1.54,-1.027,2,0.333,sl
2023-06-28 12:00,2023-06-28 16:00,long,1859.93,1832.03,-1.54,-1.027,2,0.333,sl
2023-07-13 20:00,2023-07-14 16:00,long,1995.46,1965.53,-1.54,-1.027,6,1.0,sl
2023-07-25 04:00,2023-07-26 16:00,short,1850.3,1878.05,-1.518,-1.012,10,1.667,sl
2023-07-27 04:00,2023-07-31 00:00,short,1875.12,1868.35,0.322,0.215,24,4.0,time
2023-08-03 00:00,2023-08-06 20:00,short,1839.07,1829.38,0.49,0.326,24,4.0,time
2023-08-07 20:00,2023-08-08 16:00,short,1824.69,1852.06,-1.518,-1.012,6,1.0,sl
2023-08-16 12:00,2023-08-17 12:00,short,1824.59,1751.61,4.127,2.751,7,1.167,tp
2023-09-19 16:00,2023-09-20 04:00,long,1656.31,1631.47,-1.54,-1.027,4,0.667,sl
2023-09-29 04:00,2023-10-01 20:00,long,1650.82,1716.85,3.96,2.64,17,2.833,tp
2023-10-11 12:00,2023-10-15 08:00,short,1572.05,1554.75,1.073,0.715,24,4.0,time
2023-10-23 00:00,2023-10-23 20:00,long,1662.82,1729.33,3.96,2.64,6,1.0,tp
2024-01-10 04:00,2024-01-10 12:00,long,2361.65,2456.12,3.96,2.64,3,0.5,tp
2024-01-10 20:00,2024-01-10 20:00,long,2478.06,2440.89,-1.54,-1.027,1,0.167,sl
2024-01-11 04:00,2024-01-11 04:00,long,2613.1,2573.9,-1.54,-1.027,1,0.167,sl
2024-01-11 12:00,2024-01-11 12:00,long,2658.18,2618.31,-1.54,-1.027,1,0.167,sl
2024-01-11 20:00,2024-01-12 00:00,long,2623.36,2584.01,-1.54,-1.027,2,0.333,sl
2024-02-07 04:00,2024-02-08 12:00,long,2363.79,2458.34,3.96,2.64,9,1.5,tp
2024-02-09 04:00,2024-02-12 12:00,long,2447.52,2545.42,3.96,2.64,21,3.5,tp
2024-04-08 12:00,2024-04-09 08:00,long,3636.18,3581.64,-1.54,-1.027,6,1.0,sl
2024-05-08 20:00,2024-05-09 20:00,short,2998.36,3043.34,-1.518,-1.012,7,1.167,sl
2024-05-10 04:00,2024-05-10 12:00,short,3027.6,2906.5,4.127,2.751,3,0.5,tp
2024-05-11 04:00,2024-05-12 16:00,short,2910.12,2953.77,-1.518,-1.012,10,1.667,sl
2024-05-14 20:00,2024-05-15 12:00,short,2893.11,2936.51,-1.518,-1.012,5,0.833,sl
2024-05-17 20:00,2024-05-20 16:00,long,3083.53,3206.87,3.96,2.64,18,3.0,tp
2024-05-21 00:00,2024-05-21 08:00,long,3664.39,3810.97,3.96,2.64,3,0.5,tp
2024-07-10 20:00,2024-07-11 08:00,short,3105.82,3152.41,-1.518,-1.012,4,0.667,sl
2024-07-12 04:00,2024-07-12 12:00,short,3084.07,3130.33,-1.518,-1.012,3,0.5,sl
2024-07-15 16:00,2024-07-17 00:00,long,3365.71,3500.34,3.96,2.64,9,1.5,tp
2024-07-20 04:00,2024-07-21 16:00,long,3493.77,3441.36,-1.54,-1.027,10,1.667,sl
2024-07-31 04:00,2024-07-31 12:00,short,3292.92,3342.31,-1.518,-1.012,3,0.5,sl
2024-07-31 20:00,2024-08-01 04:00,short,3265.01,3134.41,4.127,2.751,3,0.5,tp
2024-08-23 20:00,2024-08-26 12:00,long,2744.58,2703.41,-1.54,-1.027,17,2.833,sl
2024-09-03 20:00,2024-09-04 00:00,short,2446.7,2348.83,4.127,2.751,2,0.333,tp
2024-09-04 08:00,2024-09-04 12:00,short,2400.11,2436.11,-1.518,-1.012,2,0.333,sl
2024-09-05 04:00,2024-09-06 12:00,short,2404.43,2308.25,4.127,2.751,9,1.5,tp
2024-09-14 16:00,2024-09-14 16:00,long,2417.37,2381.11,-1.54,-1.027,1,0.167,sl
2024-09-15 00:00,2024-09-15 16:00,long,2416.65,2380.4,-1.54,-1.027,5,0.833,sl
2024-11-01 16:00,2024-11-01 16:00,short,2500.03,2537.53,-1.518,-1.012,1,0.167,sl
2024-11-29 04:00,2024-11-30 04:00,long,3585.86,3729.29,3.96,2.64,7,1.167,tp
2024-12-06 04:00,2024-12-06 08:00,long,3909.83,3851.18,-1.54,-1.027,2,0.333,sl
2024-12-15 04:00,2024-12-16 16:00,long,3873.07,4027.99,3.96,2.64,10,1.667,tp
2024-12-17 00:00,2024-12-17 12:00,long,3984.76,3924.99,-1.54,-1.027,4,0.667,sl
2024-12-17 20:00,2024-12-17 20:00,long,3943.27,3884.12,-1.54,-1.027,1,0.167,sl
2025-02-02 12:00,2025-02-02 16:00,short,3063.5,2940.96,4.127,2.751,2,0.333,tp
2025-02-13 08:00,2025-02-14 00:00,short,2680.12,2720.32,-1.518,-1.012,5,0.833,sl
2025-03-05 04:00,2025-03-05 04:00,short,2159.72,2192.12,-1.518,-1.012,1,0.167,sl
2025-03-05 12:00,2025-03-05 20:00,short,2216.6,2249.85,-1.518,-1.012,3,0.5,sl
2025-03-08 00:00,2025-03-08 12:00,short,2140.72,2172.83,-1.518,-1.012,4,0.667,sl
2025-03-14 20:00,2025-03-18 16:00,short,1933.29,1903.53,1.523,1.016,24,4.0,time
2025-03-29 12:00,2025-03-30 20:00,short,1843.72,1769.97,4.127,2.751,9,1.5,tp
2025-04-06 12:00,2025-04-06 16:00,short,1788.22,1716.69,4.127,2.751,2,0.333,tp
2025-04-10 04:00,2025-04-10 12:00,short,1616.39,1551.73,4.127,2.751,3,0.5,tp
2025-04-27 16:00,2025-04-28 00:00,long,1792.88,1765.99,-1.54,-1.027,3,0.5,sl
2025-04-28 12:00,2025-04-28 12:00,long,1815.0,1787.77,-1.54,-1.027,1,0.167,sl
2025-04-28 20:00,2025-04-30 12:00,long,1796.35,1769.4,-1.54,-1.027,11,1.833,sl
2025-04-30 20:00,2025-05-01 08:00,long,1786.08,1857.52,3.96,2.64,4,0.667,tp
2025-05-02 04:00,2025-05-02 04:00,long,1846.66,1818.96,-1.54,-1.027,1,0.167,sl
2025-05-17 12:00,2025-05-17 12:00,long,2480.55,2443.34,-1.54,-1.027,1,0.167,sl
2025-05-23 20:00,2025-05-23 20:00,long,2559.77,2521.37,-1.54,-1.027,1,0.167,sl
2025-06-07 04:00,2025-06-07 20:00,short,2487.99,2525.31,-1.518,-1.012,5,0.833,sl
2025-06-20 04:00,2025-06-20 08:00,short,2516.16,2553.9,-1.518,-1.012,2,0.333,sl
2025-06-20 16:00,2025-06-20 16:00,short,2492.47,2392.77,4.127,2.751,1,0.167,tp
2025-07-14 04:00,2025-07-14 12:00,long,3036.37,2990.82,-1.54,-1.027,3,0.5,sl
2025-09-26 00:00,2025-09-26 00:00,short,3873.1,3931.2,-1.518,-1.012,1,0.167,sl
2025-09-26 08:00,2025-09-26 16:00,short,3936.61,3995.66,-1.518,-1.012,3,0.5,sl
2025-09-27 00:00,2025-09-28 20:00,short,4030.17,4090.62,-1.518,-1.012,12,2.0,sl
2025-10-19 08:00,2025-10-19 08:00,short,3886.7,3945.0,-1.518,-1.012,1,0.167,sl
2025-10-20 20:00,2025-10-21 12:00,short,3978.76,4038.44,-1.518,-1.012,5,0.833,sl
2025-11-04 04:00,2025-11-04 04:00,short,3640.91,3495.27,4.127,2.751,1,0.167,tp
2025-11-04 12:00,2025-11-04 12:00,short,3527.78,3580.7,-1.518,-1.012,1,0.167,sl
2025-11-04 20:00,2025-11-04 20:00,short,3229.83,3278.28,-1.518,-1.012,1,0.167,sl
2025-11-14 20:00,2025-11-16 16:00,short,3206.37,3078.12,4.127,2.751,12,2.0,tp
2025-11-18 00:00,2025-11-18 12:00,short,3030.06,3075.51,-1.518,-1.012,4,0.667,sl
2025-11-18 20:00,2025-11-19 04:00,short,3144.64,3018.85,4.127,2.751,3,0.5,tp
2025-11-19 12:00,2025-11-19 16:00,short,3082.5,2959.2,4.127,2.751,2,0.333,tp
2025-11-20 04:00,2025-11-20 16:00,short,3037.84,2916.33,4.127,2.751,4,0.667,tp
2025-11-21 00:00,2025-11-21 00:00,short,2832.96,2875.45,-1.518,-1.012,1,0.167,sl
2025-11-22 12:00,2025-11-22 20:00,short,2734.01,2775.02,-1.518,-1.012,3,0.5,sl
2025-12-01 12:00,2025-12-01 12:00,short,2836.48,2723.02,4.127,2.751,1,0.167,tp
2025-12-15 04:00,2025-12-15 08:00,short,3107.49,3154.1,-1.518,-1.012,2,0.333,sl
2025-12-18 20:00,2025-12-18 20:00,short,2780.4,2822.11,-1.518,-1.012,1,0.167,sl
2025-12-19 16:00,2025-12-21 08:00,short,2963.48,3007.93,-1.518,-1.012,11,1.833,sl
2026-01-04 12:00,2026-01-05 20:00,long,3138.32,3263.85,3.96,2.64,9,1.5,tp
2026-01-18 12:00,2026-01-19 00:00,long,3320.61,3270.8,-1.54,-1.027,4,0.667,sl
2026-01-22 12:00,2026-01-25 16:00,short,2984.79,2865.4,4.127,2.751,20,3.333,tp
2026-01-27 04:00,2026-01-27 16:00,short,2939.69,2983.79,-1.518,-1.012,4,0.667,sl
2026-02-07 08:00,2026-02-07 12:00,short,2026.09,2056.48,-1.518,-1.012,2,0.333,sl
2026-02-10 04:00,2026-02-11 04:00,short,2063.71,1981.16,4.127,2.751,7,1.167,tp
2026-02-14 00:00,2026-02-14 08:00,short,2047.6,2078.31,-1.518,-1.012,3,0.5,sl
2026-02-23 20:00,2026-02-25 00:00,short,1856.16,1884.0,-1.518,-1.012,8,1.333,sl
2026-03-03 20:00,2026-03-04 00:00,long,1985.14,1955.36,-1.54,-1.027,2,0.333,sl
2026-03-04 16:00,2026-03-04 20:00,long,2149.29,2117.05,-1.54,-1.027,2,0.333,sl
2026-03-25 16:00,2026-03-26 04:00,long,2161.68,2129.25,-1.54,-1.027,4,0.667,sl
2026-03-30 20:00,2026-03-31 00:00,short,2022.69,2053.03,-1.518,-1.012,2,0.333,sl
2026-04-16 12:00,2026-04-16 12:00,long,2334.43,2299.41,-1.54,-1.027,1,0.167,sl
2026-04-16 20:00,2026-04-17 00:00,long,2358.39,2323.01,-1.54,-1.027,2,0.333,sl
2026-05-05 20:00,2026-05-07 00:00,long,2370.58,2335.02,-1.54,-1.027,8,1.333,sl
2026-05-18 04:00,2026-05-18 12:00,short,2117.62,2149.38,-1.518,-1.012,3,0.5,sl
2026-05-23 08:00,2026-05-23 12:00,short,2027.48,2057.89,-1.518,-1.012,2,0.333,sl
2026-05-23 20:00,2026-05-23 20:00,short,2076.5,2107.65,-1.518,-1.012,1,0.167,sl
2026-05-27 00:00,2026-05-28 00:00,short,2073.0,1990.08,4.127,2.751,7,1.167,tp
2026-05-29 04:00,2026-05-29 12:00,short,2002.05,2032.08,-1.518,-1.012,3,0.5,sl
2026-05-29 20:00,2026-06-02 12:00,short,2016.02,1935.38,4.127,2.751,23,3.833,tp
2026-06-02 20:00,2026-06-03 00:00,short,1911.4,1834.94,4.127,2.751,2,0.333,tp
2026-07-14 04:00,2026-07-14 12:00,long,1783.0,1854.32,3.96,2.64,3,0.5,tp
2026-07-22 04:00,2026-07-23 12:00,long,1927.66,1898.75,-1.54,-1.027,9,1.5,sl
2026-08-01 20:00,2026-08-02 00:00,short,1836.47,1864.02,-1.518,-1.012,2,0.333,sl
2026-08-08 04:00,2026-08-10 12:00,long,1917.2,1888.44,-1.54,-1.027,15,2.5,sl
2026-08-15 20:00,2026-08-17 12:00,short,1883.66,1911.91,-1.518,-1.012,11,1.833,sl
