date,open,high,low,close
2008-09-05,829.9000244140625,840.7000122070312,790.7999877929688,797.5999755859375
2008-09-12,811.0,813.2000122070312,739.0,760.2999877929688
2008-09-19,778.0999755859375,910.9000244140624,764.0,860.5999755859375
2008-09-26,888.7999877929688,908.0999755859376,879.5,882.9000244140625
2008-10-03,871.2999877929688,919.0,823.0,828.9000244140625
2008-10-10,828.7999877929688,925.7000122070312,826.0,855.4000244140625
2008-10-17,861.0999755859375,861.0999755859375,773.7999877929688,785.0999755859375
2008-10-24,803.7999877929688,803.7999877929688,681.0,729.0999755859375
2008-10-31,742.7999877929688,774.0,712.0,716.7999877929688
2008-11-07,728.7999877929688,760.0,726.0,733.2000122070312
2008-11-14,749.0,753.5999755859375,707.0,742.4000244140625
2008-11-21,741.9000244140625,784.0999755859375,734.0,791.7000122070312
2008-11-28,819.9000244140625,824.0,806.7999877929688,816.2000122070312
2008-12-05,817.2000122070312,817.2999877929688,740.0,750.5
2008-12-12,755.0,832.0999755859375,754.2000122070312,818.9000244140625
2008-12-19,828.0,880.7999877929688,824.0,836.4000244140625
2008-12-26,848.5,872.4000244140625,835.0,870.4000244140625
2009-01-02,882.9000244140625,883.5999755859375,858.4000244140625,878.7999877929688
2009-01-09,882.0,883.5,837.7000122070312,854.2999877929688
2009-01-16,844.4000244140625,844.4000244140625,805.5999755859375,839.2999877929688
2009-01-23,838.7000122070312,899.0999755859375,824.0,895.2999877929688
2009-01-30,907.2999877929688,930.2999877929688,874.2000122070312,927.2999877929688
2009-02-06,924.2999877929688,928.7999877929688,889.7999877929688,913.9000244140624
2009-02-13,910.0,952.7999877929688,891.7999877929688,941.5
2009-02-20,939.5,1004.9000244140624,937.2999877929688,1001.7999877929688
2009-02-27,995.5999755859376,996.5,928.0999755859376,941.5
2009-03-06,945.0,963.2000122070312,900.0999755859375,942.0999755859376
2009-03-13,940.5,940.5,892.0999755859375,929.7999877929688
2009-03-20,926.4000244140624,960.7999877929688,885.0,955.7999877929688
2009-03-27,950.7000122070312,952.5999755859376,920.7999877929688,923.0
2009-04-03,924.5999755859376,932.5,891.2999877929688,895.5999755859375
2009-04-10,895.0,895.0,865.0999755859375,882.2000122070312
2009-04-17,882.5,899.4000244140625,865.0,867.4000244140625
2009-04-24,868.7999877929688,913.5999755859376,866.0999755859375,913.5999755859376
2009-05-01,918.0,918.0,881.2999877929688,887.5999755859375
2009-05-08,885.7999877929688,924.0,885.7999877929688,914.4000244140624
2009-05-15,913.0999755859376,931.5999755859376,913.0999755859376,930.9000244140624
2009-05-22,929.5999755859376,958.7000122070312,918.7000122070312,958.5
2009-05-29,953.0,980.4000244140624,944.0,978.7999877929688
2009-06-05,978.7999877929688,990.2999877929688,954.0,961.7000122070312
2009-06-12,958.0,966.0,935.7999877929688,940.0999755859376
2009-06-19,938.5,942.0,926.9000244140624,935.5999755859376
2009-06-26,925.0,946.0,917.2999877929688,940.7000122070312
2009-07-03,940.2000122070312,944.2000122070312,925.2999877929688,930.7000122070312
2009-07-10,933.5,933.5,905.5999755859376,912.2000122070312
2009-07-17,911.5,941.0,908.4000244140624,937.2000122070312
2009-07-24,954.0999755859376,954.5,945.7999877929688,952.7999877929688
2009-07-31,955.0999755859376,958.0999755859376,927.2000122070312,953.7000122070312
2009-08-07,952.5999755859376,971.0999755859376,950.7999877929688,957.2999877929688
2009-08-14,955.0,960.0999755859376,942.0999755859376,947.0
2009-08-21,947.4000244140624,957.5999755859376,931.5,953.2000122070312
2009-08-28,953.5,962.2000122070312,940.2999877929688,957.0
2009-09-04,959.5,995.7999877929688,944.7999877929688,994.9000244140624
2009-09-11,993.5,1011.9000244140624,987.2999877929688,1004.9000244140624
2009-09-18,1002.9000244140624,1019.7999877929688,994.9000244140624,1009.2000122070312
2009-09-25,1003.7000122070312,1019.4000244140624,986.7000122070312,990.2000122070312
2009-10-02,993.2000122070312,1009.0,984.7000122070312,1003.2000122070312
2009-10-09,1004.0999755859376,1060.4000244140625,1003.0,1047.800048828125
2009-10-16,1049.0,1070.199951171875,1043.699951171875,1050.699951171875
2009-10-23,1053.5999755859375,1066.199951171875,1047.5,1055.5999755859375
2009-10-30,1055.5999755859375,1055.5999755859375,1028.0,1039.699951171875
2009-11-06,1053.4000244140625,1100.0,1043.5,1095.0999755859375
2009-11-13,1098.5999755859375,1121.300048828125,1098.199951171875,1116.0999755859375
2009-11-20,1138.5999755859375,1149.4000244140625,1127.199951171875,1146.4000244140625
2009-11-27,1164.300048828125,1195.0,1130.0999755859375,1174.199951171875
2009-12-04,1179.9000244140625,1226.4000244140625,1147.0,1168.800048828125
2009-12-11,1157.5999755859375,1169.300048828125,1110.800048828125,1119.4000244140625
2009-12-18,1123.300048828125,1141.5,1095.699951171875,1110.800048828125
2009-12-25,1095.4000244140625,1119.199951171875,1075.0,1104.0999755859375
2010-01-01,1107.199951171875,1111.9000244140625,1086.0,1095.199951171875
2010-01-08,1117.699951171875,1139.199951171875,1097.0999755859375,1138.199951171875
2010-01-15,1150.699951171875,1161.199951171875,1121.0,1130.0999755859375
2010-01-22,1139.699951171875,1139.699951171875,1083.0,1089.199951171875
2010-01-29,1095.199951171875,1097.9000244140625,1073.199951171875,1083.0
2010-02-05,1081.0,1124.9000244140625,1045.199951171875,1052.199951171875
2010-02-12,1065.699951171875,1097.0999755859375,1061.5999755859375,1089.5
2010-02-19,1119.300048828125,1127.0,1092.4000244140625,1121.300048828125
2010-02-26,1112.5999755859375,1127.4000244140625,1088.699951171875,1118.300048828125
2010-03-05,1119.300048828125,1145.0,1113.5999755859375,1134.800048828125
2010-03-12,1123.5999755859375,1127.0999755859375,1099.9000244140625,1101.5
2010-03-19,1105.0999755859375,1131.4000244140625,1101.4000244140625,1107.4000244140625
2010-03-26,1099.300048828125,1104.199951171875,1085.5,1104.199951171875
2010-04-02,1110.300048828125,1127.699951171875,1101.0999755859375,1125.0999755859375
2010-04-09,1122.300048828125,1164.800048828125,1119.9000244140625,1161.0999755859375
2010-04-16,1161.5999755859375,1169.0,1130.4000244140625,1136.300048828125
2010-04-23,1135.199951171875,1153.0999755859375,1124.0,1153.0999755859375
2010-04-30,1160.0999755859375,1181.300048828125,1148.5999755859375,1180.0999755859375
2010-05-07,1178.5999755859375,1210.800048828125,1159.199951171875,1210.0
2010-05-14,1200.4000244140625,1246.5,1189.199951171875,1227.4000244140625
2010-05-21,1233.300048828125,1235.9000244140625,1175.699951171875,1175.699951171875
2010-05-28,1193.800048828125,1218.5,1193.800048828125,1212.199951171875
2010-06-04,1224.800048828125,1228.199951171875,1196.9000244140625,1216.199951171875
2010-06-11,1239.300048828125,1252.0999755859375,1211.0,1228.9000244140625
2010-06-18,1223.199951171875,1261.5,1217.699951171875,1257.199951171875
2010-06-25,1257.4000244140625,1264.800048828125,1226.9000244140625,1255.800048828125
2010-07-02,1238.199951171875,1246.199951171875,1200.800048828125,1207.4000244140625
2010-07-09,1207.300048828125,1213.0,1189.300048828125,1209.5999755859375
2010-07-16,1198.5,1217.4000244140625,1188.0,1188.0
2010-07-23,1181.699951171875,1198.5999755859375,1180.0,1187.699951171875
2010-07-30,1183.0,1183.0999755859375,1158.0,1181.699951171875
2010-08-06,1183.4000244140625,1211.0,1174.699951171875,1203.4000244140625
2010-08-13,1205.800048828125,1215.5,1191.0,1214.9000244140625
2010-08-20,1224.5,1237.5999755859375,1218.0,1227.199951171875
2010-08-27,1226.9000244140625,1243.300048828125,1211.5,1236.0
2010-09-03,1237.0999755859375,1254.300048828125,1233.0,1249.199951171875
2010-09-10,1257.300048828125,1260.199951171875,1244.0999755859375,1244.5
2010-09-17,1245.0999755859375,1279.5999755859375,1245.0999755859375,1275.5999755859375
2010-09-24,1279.0,1297.4000244140625,1271.800048828125,1296.0
2010-10-01,1296.699951171875,1320.0,1287.5,1316.0999755859375
2010-10-08,1318.300048828125,1363.0,1312.0,1344.199951171875
2010-10-15,1346.699951171875,1383.9000244140625,1343.5999755859375,1371.0999755859375
2010-10-22,1358.0,1372.5999755859375,1317.5,1324.4000244140625
2010-10-29,1333.5999755859375,1358.699951171875,1321.0999755859375,1357.0999755859375
2010-11-05,1360.300048828125,1398.0,1327.5,1397.300048828125
2010-11-12,1390.5,1423.199951171875,1360.0999755859375,1365.4000244140625
2010-11-19,1363.699951171875,1372.5999755859375,1329.5,1352.199951171875
2010-11-26,1357.699951171875,1377.800048828125,1357.699951171875,1362.300048828125
2010-12-03,1364.0,1415.0999755859375,1352.5999755859375,1405.4000244140625
2010-12-10,1414.0,1431.0999755859375,1372.0,1384.300048828125
2010-12-17,1384.5,1407.300048828125,1362.5,1378.5999755859375
2010-12-24,1383.199951171875,1389.5,1373.699951171875,1380.0
2010-12-31,1373.5,1421.0999755859375,1373.5,1421.0999755859375
2011-01-07,1415.5999755859375,1423.9000244140625,1355.5,1368.5
2011-01-14,1369.0,1392.5,1356.699951171875,1360.4000244140625
2011-01-21,1365.0999755859375,1376.199951171875,1338.5999755859375,1341.0
2011-01-28,1352.300048828125,1352.300048828125,1307.699951171875,1340.699951171875
2011-02-04,1339.0,1360.0,1323.300048828125,1348.300048828125
2011-02-11,1345.800048828125,1368.800048828125,1343.800048828125,1359.9000244140625
2011-02-18,1357.800048828125,1391.800048828125,1356.5999755859375,1388.199951171875
2011-02-25,1395.0999755859375,1415.300048828125,1395.0999755859375,1408.699951171875
2011-03-04,1410.699951171875,1440.5,1407.699951171875,1428.199951171875
2011-03-11,1434.5,1445.0,1403.800048828125,1421.5
2011-03-18,1420.0,1427.699951171875,1385.5,1415.9000244140625
2011-03-25,1433.5,1446.9000244140625,1430.4000244140625,1426.0999755859375
2011-04-01,1413.199951171875,1440.0,1412.0,1428.0999755859375
2011-04-08,1429.0999755859375,1475.5,1428.800048828125,1473.4000244140625
2011-04-15,1476.0,1487.5,1444.4000244140625,1485.300048828125
2011-04-22,1486.300048828125,1508.300048828125,1477.5,1503.199951171875
2011-04-29,1513.300048828125,1568.699951171875,1495.0,1556.0
2011-05-06,1572.9000244140625,1576.5999755859375,1471.0,1491.199951171875
2011-05-13,1501.5,1524.0999755859375,1484.800048828125,1493.4000244140625
2011-05-20,1489.300048828125,1512.699951171875,1473.0,1508.800048828125
2011-05-27,1510.5,1538.5,1507.0,1536.300048828125
2011-06-03,1536.699951171875,1550.5999755859375,1520.0,1541.699951171875
2011-06-10,1542.9000244140625,1553.9000244140625,1526.4000244140625,1528.5999755859375
2011-06-17,1528.0999755859375,1541.5999755859375,1511.300048828125,1538.5999755859375
2011-06-24,1536.0,1558.5,1498.5,1500.5
2011-07-01,1503.5,1514.0,1480.0,1482.300048828125
2011-07-08,1490.4000244140625,1542.5999755859375,1490.300048828125,1541.199951171875
2011-07-15,1550.0,1592.800048828125,1542.0,1589.800048828125
2011-07-22,1592.800048828125,1608.800048828125,1582.4000244140625,1601.300048828125
2011-07-29,1610.0,1634.9000244140625,1602.800048828125,1628.300048828125
2011-08-05,1623.0,1681.800048828125,1607.0,1648.800048828125
2011-08-12,1679.0999755859375,1813.5,1678.0999755859375,1740.199951171875
2011-08-19,1734.9000244140625,1874.4000244140625,1730.5,1848.9000244140625
2011-08-26,1868.5999755859375,1909.300048828125,1707.300048828125,1794.0999755859375
2011-09-02,1817.9000244140625,1884.199951171875,1783.0999755859375,1873.699951171875
2011-09-09,1886.300048828125,1911.5999755859375,1792.800048828125,1856.4000244140625
2011-09-16,1852.4000244140625,1852.4000244140625,1768.5,1812.0999755859375
2011-09-23,1814.699951171875,1818.9000244140625,1636.300048828125,1637.5
2011-09-30,1646.4000244140625,1665.4000244140625,1562.4000244140625,1620.4000244140625
2011-10-07,1627.800048828125,1678.0999755859375,1596.5999755859375,1634.5
2011-10-14,1645.5999755859375,1691.0,1645.5999755859375,1681.800048828125
2011-10-21,1683.5999755859375,1693.5,1608.699951171875,1635.0999755859375
2011-10-28,1646.199951171875,1752.0,1645.0,1746.199951171875
2011-11-04,1741.9000244140625,1766.0,1682.5,1755.300048828125
2011-11-11,1755.300048828125,1798.4000244140625,1754.800048828125,1787.5
2011-11-18,1779.0,1783.0999755859375,1714.0,1724.699951171875
2011-11-25,1704.5999755859375,1704.5999755859375,1674.4000244140625,1685.5
2011-12-02,1710.800048828125,1762.9000244140625,1699.9000244140625,1747.0
2011-12-09,1748.9000244140625,1752.5999755859375,1703.0,1712.800048828125
2011-12-16,1707.5,1708.199951171875,1565.5999755859375,1595.5999755859375
2011-12-23,1596.4000244140625,1635.0,1589.699951171875,1604.699951171875
2011-12-30,1599.0,1599.0,1525.0,1565.800048828125
2012-01-06,1568.9000244140625,1627.800048828125,1566.0,1616.0999755859375
2012-01-13,1614.300048828125,1656.0999755859375,1607.5,1630.4000244140625
2012-01-20,1643.699951171875,1664.4000244140625,1642.0999755859375,1663.699951171875
2012-01-27,1676.9000244140625,1734.0999755859375,1664.199951171875,1731.800048828125
2012-02-03,1737.199951171875,1761.300048828125,1715.699951171875,1737.9000244140625
2012-02-10,1728.0,1751.5,1706.4000244140625,1723.300048828125
2012-02-17,1725.0,1737.0,1707.0,1724.5
2012-02-24,1736.0999755859375,1786.0,1733.5999755859375,1775.0999755859375
2012-03-02,1773.5999755859375,1790.4000244140625,1669.0,1708.800048828125
2012-03-09,1705.5,1710.9000244140625,1666.0,1710.9000244140625
2012-03-16,1708.0999755859375,1708.0999755859375,1637.4000244140625,1655.5
2012-03-23,1661.199951171875,1668.0,1633.800048828125,1662.300048828125
2012-03-30,1665.0,1692.9000244140625,1644.300048828125,1669.300048828125
2012-04-06,1670.4000244140625,1682.800048828125,1612.300048828125,1628.5
2012-04-13,1645.300048828125,1680.0999755859375,1636.199951171875,1659.0999755859375
2012-04-20,1650.800048828125,1656.800048828125,1632.0,1642.0999755859375
2012-04-27,1642.4000244140625,1666.9000244140625,1625.0999755859375,1664.0
2012-05-04,1663.0,1670.5,1629.4000244140625,1644.699951171875
2012-05-11,1637.9000244140625,1640.0,1583.5999755859375,1583.5999755859375
2012-05-18,1563.0,1591.5999755859375,1528.5,1591.5999755859375
2012-05-25,1591.9000244140625,1594.0999755859375,1534.4000244140625,1568.800048828125
2012-06-01,1574.699951171875,1630.0,1530.4000244140625,1620.5
2012-06-08,1623.0,1639.699951171875,1566.5,1590.0999755859375
2012-06-15,1608.0,1630.0,1583.0,1627.0
2012-06-22,1622.5999755859375,1630.699951171875,1560.0,1566.0
2012-06-29,1574.9000244140625,1603.5,1548.4000244140625,1603.5
2012-07-06,1597.0999755859375,1624.0,1578.4000244140625,1578.4000244140625
2012-07-13,1582.0999755859375,1599.800048828125,1557.199951171875,1591.5999755859375
2012-07-20,1586.199951171875,1596.0,1569.9000244140625,1582.5
2012-07-27,1571.699951171875,1617.9000244140625,1569.800048828125,1617.9000244140625
2012-08-03,1622.9000244140625,1627.5,1583.0999755859375,1606.0
2012-08-10,1604.699951171875,1624.0999755859375,1603.0,1619.699951171875
2012-08-17,1622.0,1623.699951171875,1591.199951171875,1616.300048828125
2012-08-24,1614.0,1672.699951171875,1611.5999755859375,1669.800048828125
2012-08-31,1674.9000244140625,1690.0,1646.199951171875,1684.5999755859375
2012-09-07,1689.0999755859375,1738.199951171875,1687.699951171875,1737.5
2012-09-14,1733.0999755859375,1774.5,1727.199951171875,1769.800048828125
2012-09-21,1774.800048828125,1785.300048828125,1753.800048828125,1775.5
2012-09-28,1762.0999755859375,1782.199951171875,1743.0,1771.0999755859375
2012-10-05,1766.0,1794.800048828125,1763.300048828125,1778.5999755859375
2012-10-12,1778.0,1778.0,1753.5999755859375,1758.0
2012-10-19,1750.0,1751.5,1721.0,1722.800048828125
2012-10-26,1715.0,1728.300048828125,1698.5999755859375,1710.9000244140625
2012-11-02,1714.4000244140625,1725.0999755859375,1674.0999755859375,1674.0999755859375
2012-11-09,1682.800048828125,1734.0999755859375,1674.300048828125,1730.300048828125
2012-11-16,1733.199951171875,1733.4000244140625,1706.300048828125,1714.300048828125
2012-11-23,1721.800048828125,1751.300048828125,1721.800048828125,1751.300048828125
2012-11-30,1750.300048828125,1750.5,1708.4000244140625,1710.9000244140625
2012-12-07,1714.9000244140625,1721.9000244140625,1684.0,1704.0
2012-12-14,1704.199951171875,1722.300048828125,1689.9000244140625,1695.800048828125
2012-12-21,1690.5,1702.800048828125,1635.800048828125,1659.0999755859375
2012-12-28,1657.699951171875,1666.699951171875,1653.699951171875,1654.9000244140625
2013-01-04,1655.4000244140625,1693.800048828125,1625.699951171875,1648.0999755859375
2013-01-11,1656.5,1677.300048828125,1643.800048828125,1660.0
2013-01-18,1665.4000244140625,1694.5999755859375,1664.0999755859375,1686.5999755859375
2013-01-25,1690.300048828125,1694.699951171875,1656.4000244140625,1656.4000244140625
2013-02-01,1651.5999755859375,1683.0,1651.5999755859375,1669.4000244140625
2013-02-08,1668.0,1683.4000244140625,1661.5999755859375,1666.0
2013-02-15,1666.5,1668.0,1599.5,1608.800048828125
2013-02-22,1610.0,1617.0,1555.199951171875,1572.4000244140625
2013-03-01,1579.4000244140625,1615.199951171875,1566.0,1571.9000244140625
2013-03-08,1580.800048828125,1585.5,1561.800048828125,1576.5999755859375
2013-03-15,1576.0,1596.0,1575.699951171875,1592.5
2013-03-22,1605.9000244140625,1613.800048828125,1601.5999755859375,1606.199951171875
2013-03-29,1607.0999755859375,1608.0999755859375,1590.300048828125,1594.800048828125
2013-04-05,1596.800048828125,1602.5999755859375,1539.0999755859375,1575.4000244140625
2013-04-12,1575.800048828125,1589.300048828125,1480.199951171875,1501.0
2013-04-19,1478.199951171875,1487.4000244140625,1323.0,1395.300048828125
2013-04-26,1406.800048828125,1476.199951171875,1405.800048828125,1453.5999755859375
2013-05-03,1462.699951171875,1487.0999755859375,1440.0,1464.300048828125
2013-05-10,1468.0999755859375,1477.199951171875,1423.0,1436.800048828125
2013-05-17,1440.0,1444.4000244140625,1359.0999755859375,1364.9000244140625
2013-05-24,1342.9000244140625,1395.699951171875,1342.9000244140625,1386.800048828125
2013-05-31,1380.800048828125,1421.0999755859375,1379.0999755859375,1392.5999755859375
2013-06-07,1389.0999755859375,1422.699951171875,1377.9000244140625,1383.0
2013-06-14,1378.800048828125,1393.5,1366.0,1387.300048828125
2013-06-21,1390.300048828125,1390.5,1268.9000244140625,1291.5999755859375
2013-06-28,1297.300048828125,1297.300048828125,1183.199951171875,1223.800048828125
2013-07-05,1234.699951171875,1266.300048828125,1208.9000244140625,1212.9000244140625
2013-07-12,1218.800048828125,1285.0,1215.4000244140625,1277.800048828125
2013-07-19,1292.0999755859375,1294.4000244140625,1272.9000244140625,1293.300048828125
2013-07-26,1317.0,1343.5,1317.0,1321.699951171875
2013-08-02,1328.4000244140625,1338.4000244140625,1283.0,1310.5999755859375
2013-08-09,1311.199951171875,1318.300048828125,1274.0,1312.9000244140625
2013-08-16,1317.199951171875,1378.9000244140625,1317.199951171875,1371.699951171875
2013-08-23,1379.0,1398.199951171875,1355.0,1395.699951171875
2013-08-30,1398.5999755859375,1428.0,1391.300048828125,1396.0999755859375
2013-09-06,1393.0,1414.4000244140625,1367.0999755859375,1386.699951171875
2013-09-13,1389.800048828125,1389.800048828125,1305.300048828125,1308.4000244140625
2013-09-20,1328.4000244140625,1373.0,1292.0999755859375,1332.5
2013-09-27,1327.0999755859375,1343.800048828125,1309.4000244140625,1338.4000244140625
2013-10-04,1345.800048828125,1350.9000244140625,1280.0,1309.699951171875
2013-10-11,1313.800048828125,1330.0,1263.800048828125,1268.0
2013-10-18,1275.800048828125,1326.0,1254.0999755859375,1314.4000244140625
2013-10-25,1316.800048828125,1353.0,1313.9000244140625,1352.4000244140625
2013-11-01,1351.4000244140625,1359.699951171875,1308.0,1313.0999755859375
2013-11-08,1314.5999755859375,1323.5999755859375,1281.300048828125,1284.5
2013-11-15,1281.5999755859375,1293.300048828125,1268.300048828125,1287.300048828125
2013-11-22,1284.699951171875,1284.800048828125,1236.5,1244.0
2013-11-29,1231.0999755859375,1254.800048828125,1229.0,1250.5999755859375
2013-12-06,1251.4000244140625,1251.5,1212.9000244140625,1230.300048828125
2013-12-13,1230.199951171875,1267.0,1222.199951171875,1235.699951171875
2013-12-20,1238.4000244140625,1250.5999755859375,1188.699951171875,1205.0999755859375
2013-12-27,1205.199951171875,1218.5,1195.9000244140625,1216.0999755859375
2014-01-03,1215.0,1239.0,1182.0,1238.4000244140625
2014-01-10,1232.800048828125,1247.0,1218.5999755859375,1246.699951171875
2014-01-17,1250.5999755859375,1254.300048828125,1238.0999755859375,1251.699951171875
2014-01-24,1256.4000244140625,1269.4000244140625,1235.199951171875,1264.5
2014-01-31,1259.800048828125,1267.699951171875,1237.5,1240.0999755859375
2014-02-07,1242.4000244140625,1273.699951171875,1241.199951171875,1263.300048828125
2014-02-14,1269.5999755859375,1320.699951171875,1265.699951171875,1319.0
2014-02-21,1322.9000244140625,1330.5999755859375,1309.0999755859375,1323.9000244140625
2014-02-28,1324.300048828125,1343.9000244140625,1321.0999755859375,1321.4000244140625
2014-03-07,1335.9000244140625,1354.0999755859375,1329.199951171875,1338.0999755859375
2014-03-14,1336.0,1386.5999755859375,1330.5,1379.0
2014-03-21,1386.0999755859375,1391.4000244140625,1325.800048828125,1336.0
2014-03-28,1333.0,1333.0,1285.9000244140625,1293.800048828125
2014-04-04,1294.300048828125,1306.0999755859375,1277.300048828125,1303.199951171875
2014-04-11,1301.4000244140625,1323.800048828125,1296.300048828125,1318.699951171875
2014-04-18,1320.0999755859375,1330.0,1291.5,1293.4000244140625
2014-04-25,1290.0,1304.5999755859375,1272.4000244140625,1300.699951171875
2014-05-02,1305.4000244140625,1305.4000244140625,1276.699951171875,1302.5999755859375
2014-05-09,1305.5999755859375,1314.199951171875,1285.5,1287.300048828125
2014-05-16,1282.0999755859375,1306.9000244140625,1281.199951171875,1293.300048828125
2014-05-23,1293.699951171875,1295.0,1287.4000244140625,1291.5999755859375
2014-05-30,1291.9000244140625,1291.9000244140625,1241.800048828125,1245.5999755859375
2014-06-06,1250.0,1256.5999755859375,1240.5,1252.0999755859375
2014-06-13,1252.699951171875,1274.699951171875,1251.0,1273.699951171875
2014-06-20,1279.800048828125,1321.4000244140625,1260.9000244140625,1316.199951171875
2014-06-27,1312.300048828125,1325.5999755859375,1312.0,1319.0
2014-07-04,1315.300048828125,1331.4000244140625,1311.800048828125,1320.4000244140625
2014-07-11,1318.699951171875,1343.699951171875,1313.199951171875,1337.0
2014-07-18,1332.800048828125,1332.800048828125,1294.0999755859375,1309.199951171875
2014-07-25,1311.0,1315.5,1290.5999755859375,1303.0999755859375
2014-08-01,1307.4000244140625,1310.9000244140625,1279.699951171875,1293.5999755859375
2014-08-08,1294.4000244140625,1321.4000244140625,1282.5999755859375,1308.9000244140625
2014-08-15,1308.4000244140625,1316.4000244140625,1292.0,1304.5
2014-08-22,1301.4000244140625,1302.0999755859375,1272.0,1278.5999755859375
2014-08-29,1277.300048828125,1293.699951171875,1273.699951171875,1285.800048828125
2014-09-05,1284.5,1286.4000244140625,1260.4000244140625,1265.800048828125
2014-09-12,1268.4000244140625,1268.4000244140625,1227.0,1229.9000244140625
2014-09-19,1226.699951171875,1238.300048828125,1215.300048828125,1215.300048828125
2014-09-26,1214.9000244140625,1221.199951171875,1209.5,1214.0999755859375
2014-10-03,1216.300048828125,1222.199951171875,1191.0,1192.199951171875
2014-10-10,1187.699951171875,1229.0,1182.800048828125,1221.0
2014-10-17,1229.800048828125,1247.0,1227.0,1238.300048828125
2014-10-24,1237.300048828125,1251.0,1227.9000244140625,1231.199951171875
2014-10-31,1230.199951171875,1231.0,1161.4000244140625,1171.0999755859375
2014-11-07,1166.4000244140625,1172.300048828125,1133.0,1169.5999755859375
2014-11-14,1171.0,1191.0,1148.0,1185.0
2014-11-21,1183.0999755859375,1202.4000244140625,1180.5999755859375,1197.5
2014-11-28,1197.699951171875,1201.0,1163.800048828125,1175.199951171875
2014-12-05,1160.0,1220.4000244140625,1141.699951171875,1190.0999755859375
2014-12-12,1190.5999755859375,1238.0,1187.199951171875,1222.0
2014-12-19,1223.0999755859375,1223.0999755859375,1184.0,1195.9000244140625
2014-12-26,1198.0,1198.0,1172.699951171875,1195.300048828125
2015-01-02,1186.5,1210.300048828125,1169.5,1186.0
2015-01-09,1180.300048828125,1220.199951171875,1180.0999755859375,1216.0
2015-01-16,1224.199951171875,1279.699951171875,1219.0999755859375,1276.9000244140625
2015-01-23,1278.9000244140625,1303.5,1273.800048828125,1292.5999755859375
2015-01-30,1289.5,1291.699951171875,1251.0,1278.5
2015-02-06,1284.0999755859375,1284.699951171875,1228.0,1233.9000244140625
2015-02-13,1237.5,1245.0,1217.9000244140625,1226.5
2015-02-20,1227.699951171875,1234.0,1197.800048828125,1204.4000244140625
2015-02-27,1201.300048828125,1219.0,1191.5999755859375,1212.5999755859375
2015-03-06,1214.300048828125,1222.699951171875,1163.699951171875,1164.0999755859375
2015-03-13,1169.4000244140625,1174.199951171875,1147.699951171875,1152.5999755859375
2015-03-20,1159.699951171875,1185.4000244140625,1144.300048828125,1184.800048828125
2015-03-27,1181.5999755859375,1213.699951171875,1181.199951171875,1199.800048828125
2015-04-03,1198.0,1208.199951171875,1178.199951171875,1200.9000244140625
2015-04-10,1209.9000244140625,1224.199951171875,1193.0,1204.5999755859375
2015-04-17,1208.0999755859375,1208.5,1184.0999755859375,1202.9000244140625
2015-04-24,1205.699951171875,1206.9000244140625,1174.5999755859375,1175.199951171875
2015-05-01,1182.300048828125,1214.0,1170.0,1174.5
2015-05-08,1177.5,1198.699951171875,1177.5,1189.0999755859375
2015-05-15,1189.699951171875,1225.5999755859375,1179.300048828125,1225.5
2015-05-22,1224.5,1228.0999755859375,1203.699951171875,1204.300048828125
2015-05-29,1193.5999755859375,1193.5999755859375,1179.5999755859375,1189.4000244140625
2015-06-05,1190.5999755859375,1204.0,1164.0,1167.800048828125
2015-06-12,1169.5,1190.0999755859375,1169.0999755859375,1178.800048828125
2015-06-19,1179.9000244140625,1203.0999755859375,1172.699951171875,1201.5
2015-06-26,1197.800048828125,1197.800048828125,1170.5,1172.9000244140625
2015-07-03,1185.0999755859375,1186.0,1155.5,1163.0
2015-07-10,1171.0999755859375,1173.0,1146.4000244140625,1157.699951171875
2015-07-17,1159.0,1159.0,1130.199951171875,1131.800048828125
2015-07-24,1130.4000244140625,1130.699951171875,1078.5999755859375,1085.5999755859375
2015-07-31,1100.0,1102.800048828125,1079.0999755859375,1094.9000244140625
2015-08-07,1095.5,1098.300048828125,1080.5,1094.0999755859375
2015-08-14,1093.199951171875,1124.5,1089.5,1112.9000244140625
2015-08-21,1113.800048828125,1166.5,1110.0,1159.5999755859375
2015-08-28,1164.0,1169.0,1118.4000244140625,1133.0999755859375
2015-09-04,1131.0999755859375,1144.699951171875,1116.199951171875,1120.5999755859375
2015-09-11,1119.800048828125,1124.300048828125,1098.199951171875,1103.5
2015-09-18,1107.800048828125,1141.199951171875,1102.800048828125,1138.0999755859375
2015-09-25,1137.5999755859375,1155.9000244140625,1122.5,1146.0
2015-10-02,1133.199951171875,1141.199951171875,1105.800048828125,1137.0999755859375
2015-10-09,1137.0999755859375,1157.199951171875,1132.5,1156.300048828125
2015-10-16,1155.9000244140625,1189.0,1154.9000244140625,1183.5999755859375
2015-10-23,1176.5,1179.0999755859375,1163.300048828125,1163.300048828125
2015-10-30,1165.0999755859375,1182.699951171875,1139.199951171875,1141.5
2015-11-06,1137.9000244140625,1138.699951171875,1084.800048828125,1087.5999755859375
2015-11-13,1088.5999755859375,1091.4000244140625,1080.800048828125,1080.800048828125
2015-11-20,1092.0,1092.4000244140625,1064.0,1076.4000244140625
2015-11-27,1070.0,1079.4000244140625,1051.0999755859375,1056.199951171875
2015-12-04,1056.5,1088.800048828125,1046.199951171875,1084.5
